Numero_PDL;Numero_facture;Segment;Formule_tarifaire_acheminement;Puissance_souscrite;Date_facture;Date_debut_periode;Date_fin_periode;Duree_periode_consommation;Nom_fournisseur;Client_final;Tarif_acheminement;Tarif_taxes_contributions_locales;Tarif_fourniture;Total_TTC;Total_TVA;Total_HTVA;Consommation_BASE;Consommation_HP;Consommation_HC;Consommation_POINTE;Consommation_HPH;Consommation_HCH;Consommation_HPB;Consommation_HCB;Consommation_totale;Depassement;Depassement_puissance_souscrite;Prestations_GRD;Frais_remises_supplementaires
PDL_177;6591;C5;BT ≤ 36 kVA MU-4 SAISONS;5.0 kVA;2025-05-05;2025-04-03;2025-05-02;29;LBE;;20.740000000000002;32.47;77.07;154.57;24.290000000000003;130.28;0.0;586.0;323.0;0.0;0.0;0.0;0.0;0.0;909.0;0.0;0.0;0.0;0.0
PDL_26;6658;C5;BT ≤ 36 kVA LU;0.7 kVA;2025-05-05;2025-04-03;2025-05-02;29;LBE;;8.989999999999998;2.4699999999999998;3.13;15.67;1.08;14.59;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0
PDL_56;9795;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-06-04;2025-05-03;2025-06-02;30;LBE;;6.5200000000000005;3.17;6.99;18.71;2.0300000000000002;16.68;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0
PDL_24;8206;C5;BT ≤ 36 kVA LU;1.2 kVA;2025-05-15;2025-04-03;2025-05-02;29;LBE;;14.49;7.73;12.69;39.37;4.46;34.91;147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;0.0;0.0;0.0;0.0
PDL_23;8206;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-05-15;2025-04-03;2025-05-02;29;LBE;;12.969999999999999;7.459999999999999;12.84;37.67;4.3999999999999995;33.27;149.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149.0;0.0;0.0;0.0;0.0
PDL_384;2241;C5;BT ≤ 36 kVA LU;5.9 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;62.41;46.15;105.36;248.34;34.42;213.92;1417.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1417.0;0.0;0.0;0.0;0.0
PDL_384;2270;C5;BT ≤ 36 kVA LU;5.9 kVA;2025-03-28;2025-01-01;2025-01-11;10;LBE;;68.69;25.9;43.45;154.59;16.55;138.04;586.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;586.0;0.0;0.0;0.0;0.0
PDL_51;6637;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-05-05;2025-04-03;2025-05-02;29;LBE;;11.319999999999999;2.98;3.13;18.66;1.23;17.43;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0
PDL_176;6638;C5;BT ≤ 36 kVA LU;1.0 kVA;2025-05-05;2025-04-03;2025-05-02;29;LBE;;11.319999999999999;2.98;3.13;18.66;1.23;17.43;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0
PDL_383;2204;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-03-28;2025-02-12;2025-03-11;27;LBE;;19.45;7.61;9.71;40.66;3.8899999999999997;36.77;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0;0.0;0.0;0.0;0.0
PDL_383;2237;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;18.39;7.11;11.809999999999999;41.51;4.2;37.31;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.0;0.0;0.0;0.0;0.0
PDL_383;2265;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-03-28;2025-01-01;2025-01-11;10;LBE;;23.16;5.6;2.7700000000000005;33.69;2.16;31.53;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0
PDL_307;2248;C5;BT ≤ 36 kVA LU;3.5 kVA;2025-03-28;2025-01-10;2025-02-09;30;LBE;;32.48;15.19;28.66;86.32;9.99;76.33;365.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.0;0.0;0.0;0.0;0.0
PDL_157;9799;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-06-04;2025-05-03;2025-06-02;30;LBE;;9.799999999999999;5.54;11.670000000000002;30.66;3.6500000000000004;27.01;111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.0;0.0;0.0;0.0;0.0
PDL_307;2218;C5;BT ≤ 36 kVA LU;3.5 kVA;2025-03-28;2025-02-10;2025-03-09;27;LBE;;34.03;16.2;22.41;81.5;8.86;72.64;282.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;282.0;0.0;0.0;0.0;0.0
PDL_382;2222;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-03-28;2025-02-10;2025-03-09;27;LBE;;6.6;1.67;2.8;11.97;0.9;11.07;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0
PDL_25;6574;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-05-05;2025-04-03;2025-05-02;29;LBE;;10.7;3.25;4.08;19.52;1.49;18.03;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0
PDL_382;2253;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-03-28;2025-01-10;2025-02-09;30;LBE;;9.24;2.63;7.08;21.48;2.53;18.95;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0
PDL_162;6572;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-05-05;2025-04-03;2025-05-02;29;LBE;;10.86;3.69;5.03;21.38;1.8;19.58;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0
PDL_382;7644;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-05-12;2025-04-10;2025-05-09;29;LBE;;5.9799999999999995;1.4300000000000002;2.31;10.34;0.62;9.72;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
PDL_382;2195;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-03-28;2025-01-01;2025-01-09;8;LBE;;8.29;1.94;2.15;13.51;1.13;12.38;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0
PDL_352;7649;C5;BT ≤ 36 kVA LU;1.6 kVA;2025-05-12;2025-04-10;2025-05-09;29;LBE;;16.509999999999998;5.45;6.26;30.79;2.57;28.22;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0
PDL_308;2249;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-03-28;2025-01-10;2025-02-09;30;LBE;;8.63;2.04;3.17;14.93;1.09;13.84;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0
PDL_312;2235;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;188.72;70.36;224.83999999999997;576.49;92.57;483.92;2568.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2568.0;0.0;0.0;0.0;0.0
PDL_316;2235;C5;BT ≤ 36 kVA MU-4 SAISONS;36.0 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;38.870000000000005;8.88;4.86;56.33;3.7199999999999998;52.61;0.0;30.0;2.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0
PDL_312;2262;C5;BT ≤ 36 kVA CU-4 SAISONS;24.0 kVA;2025-03-28;2025-01-01;2025-01-11;10;LBE;;70.67;20.09;56.42;171.19;24.009999999999998;147.18;642.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;642.0;0.0;0.0;0.0;0.0
PDL_316;2262;C5;BT ≤ 36 kVA MU-4 SAISONS;36.0 kVA;2025-03-28;2025-01-01;2025-01-11;10;LBE;;52.050000000000004;11.68;3.62;71.87;4.52;67.35;0.0;27.0;7.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0
PDL_388;2215;C5;BT ≤ 36 kVA LU;6.0 kVA;2025-03-28;2025-02-10;2025-03-09;27;LBE;;52.11;16.81;14.519999999999998;91.03;7.59;83.44;174.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.0;0.0;0.0;0.0;0.0
PDL_309;7645;C5;BT ≤ 36 kVA LU;1.4 kVA;2025-05-12;2025-04-10;2025-05-09;29;LBE;;14.94;5.07;6.199999999999999;28.65;2.44;26.21;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0
PDL_307;7648;C5;BT ≤ 36 kVA LU;3.5 kVA;2025-05-12;2025-04-10;2025-05-09;29;LBE;;32.6;12.33;14.15;65.22;6.140000000000001;59.08;167.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;167.0;0.0;0.0;0.0;0.0
PDL_388;2245;C5;BT ≤ 36 kVA LU;6.0 kVA;2025-03-28;2025-01-20;2025-02-09;20;LBE;;79.13;20.419999999999998;10.779999999999998;118.48;8.15;110.33;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129.0;0.0;0.0;0.0;0.0
PDL_314;2225;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-28;2025-01-12;2025-02-11;30;LBE;;54.77;19.74;61.56;161.18;25.11;136.07;686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;686.0;0.0;0.0;0.0;0.0
PDL_314;2263;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-03-28;2025-01-01;2025-01-11;10;LBE;;28.049999999999997;7.74;20.069999999999997;64.46;8.6;55.86;223.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223.0;0.0;0.0;0.0;0.0
PDL_131;8198;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-15;2025-03-17;2025-04-16;30;LBE;;9.809999999999999;3.2199999999999998;5.6899999999999995;20.72;2.0;18.72;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0
PDL_130;8198;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-05-15;2025-04-10;2025-05-09;29;LBE;;6.21;1.9700000000000002;3.7;12.93;1.05;11.88;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
PDL_129;8198;C5;BT ≤ 36 kVA CU-4 SAISONS;3.0 kVA;2025-05-15;2025-03-27;2025-04-26;30;LBE;;6.420000000000001;2.29;4.73;14.83;1.3900000000000001;13.44;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0
PDL_128;8198;C5;BT ≤ 36 kVA CU-4 SAISONS;18.0 kVA;2025-05-15;2025-03-24;2025-04-23;30;LBE;;98.56;98.74000000000001;237.4;518.14;83.44;434.7;0.0;1979.0;833.0;0.0;0.0;0.0;0.0;0.0;2812.0;0.0;0.0;0.0;0.0
PDL_400;8199;C4;BT SUP 36 kVA Courte Utilisation;- kVA;2025-05-15;2025-02-27;2025-02-28;1;LBE;;12.07;3.65;6.64;359.29;59.87;299.42;0.0;0.0;0.0;0.0;58.0;19.0;0.0;0.0;77.0;0.0;0.0;256.23;20.83
PDL_188;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-15;2025-04-01;2025-04-30;29;LBE;;11.939999999999998;9.979999999999999;22.88;51.98;7.18;44.8;241.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;241.0;0.0;0.0;0.0;0.0
PDL_212;8199;C5;BT ≤ 36 kVA MU-4 SAISONS;36.0 kVA;2025-05-15;2025-04-03;2025-05-02;29;LBE;;41.28;12.709999999999999;11.810000000000002;71.66;5.859999999999999;65.8;0.0;77.0;42.0;0.0;0.0;0.0;0.0;0.0;119.0;0.0;0.0;0.0;0.0
PDL_211;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-15;2025-04-01;2025-04-30;29;LBE;;39.57;20.46;35.36;108.14;12.75;95.39;385.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;385.0;0.0;0.0;0.0;0.0
PDL_210;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-15;2025-04-01;2025-04-30;29;LBE;;12.339999999999998;10.889999999999999;25.22;56.36;7.91;48.45;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0
PDL_209;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-15;2025-04-02;2025-05-01;29;LBE;;17.27;17.08;39.71;86.63;12.57;74.06;435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;435.0;0.0;0.0;0.0;0.0
PDL_208;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-15;2025-04-03;2025-05-02;29;LBE;;11.249999999999998;8.47;18.97;44.64;5.949999999999999;38.69;196.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;196.0;0.0;0.0;0.0;0.0
PDL_207;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-05-15;2025-04-01;2025-04-30;29;LBE;;20.61;13.86;28.509999999999998;72.42;9.44;62.98;306.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;306.0;0.0;0.0;0.0;0.0
PDL_187;8199;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-15;2025-04-02;2025-05-01;29;LBE;;9.969999999999999;5.4;11.08;29.96;3.5100000000000002;26.45;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0
PDL_206;8199;C5;BT ≤ 36 kVA MU-4 SAISONS;30.0 kVA;2025-05-15;2025-04-06;2025-05-05;29;LBE;;35.33;11.41;12.040000000000001;64.3;5.52;58.78;0.0;86.0;34.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0
PDL_243;8122;C5;BT ≤ 36 kVA LU;0.3 kVA;2025-05-14;2025-02-15;2025-03-14;27;LBE;;6.569999999999999;3.68;7.09;19.53;2.19;17.34;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0
PDL_242;8122;C5;BT ≤ 36 kVA LU;1.8 kVA;2025-05-14;2025-02-15;2025-03-14;27;LBE;;18.459999999999997;6.869999999999999;8.47;37.23;3.4299999999999997;33.8;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;0.0
PDL_241;8122;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-14;2025-03-06;2025-04-05;30;LBE;;27.11;9.26;9.850000000000001;50.61;4.39;46.22;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.0;0.0;0.0;0.0;0.0
PDL_240;8122;C5;BT ≤ 36 kVA LU;9.3 kVA;2025-05-14;2025-03-06;2025-04-05;30;LBE;;81.51;38.82;51.339999999999996;192.78;21.11;171.67;676.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;676.0;0.0;0.0;0.0;0.0
PDL_239;8122;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-05-14;2025-03-06;2025-04-05;30;LBE;;18.749999999999996;7.21;9.33;38.96;3.67;35.29;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
PDL_238;8122;C5;BT ≤ 36 kVA LU;1.6 kVA;2025-05-14;2025-03-06;2025-04-05;30;LBE;;16.15;5.78;7.29;32.07;2.8499999999999996;29.22;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0
PDL_237;8122;C5;BT ≤ 36 kVA LU;6.2 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;56.61;29.36;41.93;144.37;16.47;127.9;547.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;547.0;0.0;0.0;0.0;0.0
PDL_236;8122;C5;BT ≤ 36 kVA LU;11.0 kVA;2025-05-14;2025-03-06;2025-04-05;30;LBE;;101.10000000000001;60.16;91.44;287.75;35.05;252.7;1226.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1226.0;0.0;0.0;0.0;0.0
PDL_235;8122;C5;BT ≤ 36 kVA LU;1.6 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;16.5;6.720000000000001;9.33;36.07;3.5199999999999996;32.55;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
PDL_330;8122;C5;BT ≤ 36 kVA LU;1.1 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;12.49;5.220000000000001;7.869999999999999;28.36;2.78;25.58;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0
PDL_234;8122;C5;BT ≤ 36 kVA LU;3.1 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;29.07;12.73;16.990000000000002;65.56;6.77;58.79;205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0
PDL_233;8122;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-05-14;2025-03-10;2025-04-09;30;LBE;;20.759999999999998;12.67;21.15;62.11;7.53;54.58;262.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;262.0;0.0;0.0;0.0;0.0
PDL_232;8122;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;10.51;3.61;5.1;21.0;1.78;19.22;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0
PDL_231;8122;C5;BT ≤ 36 kVA LU;1.8 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;17.749999999999996;6.380000000000001;7.869999999999999;35.14;3.1399999999999997;32.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0
PDL_230;8122;C5;BT ≤ 36 kVA LU;2.9 kVA;2025-05-14;2025-03-12;2025-04-11;30;LBE;;30.62;20.689999999999998;34.919999999999995;98.75;12.52;86.23;451.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.0;0.0;0.0;0.0;0.0
PDL_244;8122;C5;BT ≤ 36 kVA LU;1.9 kVA;2025-05-14;2025-03-09;2025-04-08;30;LBE;;19.79;10.04;15.46;50.96;5.67;45.29;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;184.0;0.0;0.0;0.0;0.0
PDL_261;8122;C5;BT ≤ 36 kVA LU;0.9 kVA;2025-05-14;2025-03-09;2025-04-08;30;LBE;;9.99;2.19;2.04;15.0;0.78;14.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_262;8122;C5;BT ≤ 36 kVA LU;0.5 kVA;2025-05-14;2025-03-09;2025-04-08;30;LBE;;7.7700000000000005;3.6500000000000004;6.63;20.13;2.08;18.05;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0
PDL_280;8122;C5;BT ≤ 36 kVA LU;4.0 kVA;2025-05-14;2025-03-08;2025-04-07;30;LBE;;35.3;12.76;13.849999999999998;68.11;6.199999999999999;61.91;162.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162.0;0.0;0.0;0.0;0.0
PDL_281;8122;C5;BT ≤ 36 kVA LU;7.0 kVA;2025-05-14;2025-03-07;2025-04-06;30;LBE;;63.42999999999999;32.870000000000005;46.66;161.39;18.43;142.96;612.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;612.0;0.0;0.0;0.0;0.0
PDL_282;8122;C5;BT ≤ 36 kVA LU;9.0 kVA;2025-05-14;2025-03-14;2025-04-13;30;LBE;;78.88000000000001;37.31;49.13999999999999;185.57;20.240000000000002;165.33;646.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;646.0;0.0;0.0;0.0;0.0
PDL_283;8122;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-14;2025-03-09;2025-04-08;30;LBE;;28.17;12.15;16.11;62.86;6.43;56.43;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0.0
PDL_284;8122;C5;BT ≤ 36 kVA LU;5.6 kVA;2025-05-14;2025-03-09;2025-04-08;30;LBE;;51.09;25.61;35.95;126.87;14.22;112.65;465.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;0.0;0.0;0.0;0.0
PDL_286;8122;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-14;2025-03-09;2025-04-08;30;LBE;;31.880000000000003;22.229999999999997;37.91;105.57;13.55;92.02;492.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.0;0.0;0.0;0.0;0.0
PDL_288;8122;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-14;2025-02-15;2025-03-14;27;LBE;;28.04;9.61;10.0;52.2;4.55;47.65;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0
PDL_398;8122;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-14;2025-04-02;2025-05-11;39;LBE;;61.019999999999996;13.38;2.63;81.27;4.24;77.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_398;8122;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-14;2025-03-26;2025-03-26;0;LBE;;0.0;0.0;0.0;64.2;10.7;53.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.5;0.0
PDL_287;8122;C5;BT ≤ 36 kVA LU;18.0 kVA;2025-05-14;2025-02-15;2025-03-14;27;LBE;;148.64999999999998;46.35;40.36000000000001;256.86;21.5;235.36;444.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;444.0;0.0;0.0;0.0;0.0
PDL_228;8200;C5;BT ≤ 36 kVA LU;3.0 kVA;2025-05-15;2025-03-24;2025-04-23;30;LBE;;30.330000000000002;18.02;28.799999999999997;87.73;10.58;77.15;367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;367.0;0.0;0.0;0.0;0.0
PDL_315;8200;C5;BT ≤ 36 kVA LU;0.8 kVA;2025-05-15;2025-04-13;2025-05-12;29;LBE;;9.809999999999999;2.77;3.4299999999999997;17.24;1.23;16.01;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0
PDL_306;8200;C5;BT ≤ 36 kVA LU;1.1 kVA;2025-05-15;2025-03-16;2025-04-15;30;LBE;;12.11;4.17;5.609999999999999;23.94;2.05;21.89;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0
PDL_305;8200;C5;BT ≤ 36 kVA LU;6.0 kVA;2025-05-15;2025-03-18;2025-04-17;30;LBE;;53.89;25.73;34.769999999999996;128.43;14.04;114.39;449.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;449.0;0.0;0.0;0.0;0.0
PDL_304;8200;C5;BT ≤ 36 kVA LU;2.7 kVA;2025-05-15;2025-03-20;2025-04-19;30;LBE;;23.52;5.16;2.04;32.41;1.69;30.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDL_303;8200;C5;BT ≤ 36 kVA LU;12.0 kVA;2025-05-15;2025-03-19;2025-04-18;30;LBE;;125.95;108.89;193.31;496.97;68.82;428.15;2623.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2623.0;0.0;0.0;0.0;0.0
PDL_302;8200;C5;BT ≤ 36 kVA CU-4 SAISONS;6.0 kVA;2025-05-15;2025-03-19;2025-04-18;30;LBE;;34.41;22.05;54.18;131.02;20.38;110.64;601.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;601.0;0.0;0.0;0.0;0.0
PDL_301;8200;C5;BT ≤ 36 kVA CU-4 SAISONS;36.0 kVA;2025-05-15;2025-03-20;2025-04-19;30;LBE;;36.559999999999995;10.69;10.89;63.63;5.49;58.14;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0
PDL_300;8200;C5;BT ≤ 36 kVA LU;8.1 kVA;2025-05-15;2025-03-20;2025-04-19;30;LBE;;84.32;68.99;120.91;317.43;43.209999999999994;274.22;1630.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1630.0;0.0;0.0;0.0;0.0
PDL_299;8200;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-15;2025-03-19;2025-04-18;30;LBE;;20.27;9.89;21.479999999999997;59.78;8.139999999999999;51.64;224.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.0;0.0;0.0;0.0;0.0
PDL_298;8200;C5;BT ≤ 36 kVA MU-4 SAISONS;36.0 kVA;2025-05-15;2025-03-19;2025-04-18;30;LBE;;146.47;99.95;237.82999999999998;574.02;89.77;484.25;0.0;2378.0;338.0;0.0;0.0;0.0;0.0;0.0;2716.0;0.0;0.0;0.0;0.0
PDL_297;8200;C5;BT ≤ 36 kVA CU-4 SAISONS;15.0 kVA;2025-05-15;2025-03-20;2025-04-19;30;LBE;;28.34;13.2;27.189999999999998;79.41;10.68;68.73;290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;290.0;0.0;0.0;0.0;0.0
PDL_296;8200;C5;BT ≤ 36 kVA LU;5.0 kVA;2025-05-15;2025-03-21;2025-04-20;30;LBE;;45.51;21.72;29.669999999999998;108.77;11.87;96.9;379.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;379.0;0.0;0.0;0.0;0.0
PDL_295;8200;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-15;2025-03-21;2025-04-20;30;LBE;;38.45;27.08;65.73;155.33;24.069999999999997;131.26;734.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;734.0;0.0;0.0;0.0;0.0
PDL_294;8200;C5;BT ≤ 36 kVA CU-4 SAISONS;9.0 kVA;2025-05-15;2025-03-19;2025-04-18;30;LBE;;25.509999999999998;14.74;33.97;86.88;12.66;74.22;368.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.0;0.0;0.0;0.0;0.0
PDL_293;8200;C5;BT ≤ 36 kVA LU;3.4 kVA;2025-05-15;2025-03-20;2025-04-19;30;LBE;;29.830000000000002;9.17;8.239999999999998;51.3;4.0600000000000005;47.24;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0
PDL_292;8200;C5;BT ≤ 36 kVA LU;1.5 kVA;2025-05-15;2025-03-19;2025-04-18;30;LBE;;15.18;5.03;6.039999999999999;28.64;2.39;26.25;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0
PDL_291;8200;C5;BT ≤ 36 kVA LU;3.5 kVA;2025-05-15;2025-03-16;2025-04-15;30;LBE;;32.870000000000005;15.55;21.66;78.58;8.5;70.08;269.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;269.0;0.0;0.0;0.0;0.0
